"01";"653";"411";"111";"4";"2";"с Первые Коростели";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"422";"000";"1";"1";"Лаптевский сельсовет";"с Лаптев Лог";;"000";"0";14.06.2013;01.01.2014
"01";"653";"422";"000";"1";"2";"Населенные пункты, входящие в состав сельского поселения Лаптевский сельсовет Угловского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"422";"101";"9";"2";"с Лаптев Лог";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"422";"106";"3";"2";"с Беленькое";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"422";"111";"8";"2";"с Борисовка";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"422";"116";"2";"2";"с Горькое";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"422";"121";"7";"2";"с Наумовка";;;"071";"3";12.12.2014;01.01.2015
"01";"653";"455";"000";"0";"1";"Озёрно-Кузнецовский сельсовет";"с Озёрно-Кузнецово";;"000";"0";14.06.2013;01.01.2014
"01";"653";"455";"000";"0";"2";"Населенные пункты, входящие в состав сельского поселения Озёрно-Кузнецовский сельсовет Угловского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"455";"101";"7";"2";"с Озёрно-Кузнецово";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"455";"106";"4";"2";"п Озёрно-Кузнецовский Лесхоз";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"466";"000";"4";"1";"Павловский сельсовет";"с Павловка";;"000";"0";14.06.2013;01.01.2014
"01";"653";"466";"000";"4";"2";"Населенные пункты, входящие в состав сельского поселения Павловский сельсовет Угловского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"466";"101";"3";"2";"с Павловка";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"466";"106";"8";"2";"с Алексеевка";;;"000";"0";14.06.2013;01.01.2014
"01";"653";"477";"000";"8";"1";"Симоновский сельсовет";"с Симоново";;"000";"0";14.06.2013;01.01.2014
